0.285269846751,1.95023049074,0.021,0.0,0.0,0.453699575907,0.89115469747
0.285269846751,1.95023049074,0.021,0.0,0.0,0.453699575907,0.89115469747
0.285269846751,1.95023049074,0.021,0.0,0.0,0.453699575907,0.89115469747
0.285269846751,1.95023049074,0.021,0.0,0.0,0.453699575907,0.89115469747
-2.65373845867,2.95762214768,0.021,0.0,0.0,0.84094210405,0.541125103498
-2.65373845867,2.95762214768,0.021,0.0,0.0,0.84094210405,0.541125103498
-1.40663304235,-0.629688775898,0.021,0.0,0.0,0.847724381209,0.530436964685
-1.40663304235,-0.629688775898,0.021,0.0,0.0,0.847724381209,0.530436964685
-1.35500001907,3.41000008583,0.021,0.0,0.0,0.985787704844,0.167995836191
-1.35500001907,3.41000008583,0.021,0.0,0.0,0.985787704844,0.167995836191
-5.88614145801,2.94186258582,0.021,0.0,0.0,0.987362601219,0.15847742336
-5.88614145801,2.94186258582,0.021,0.0,0.0,0.987362601219,0.15847742336
-4.96787542357,1.05556844196,0.021,0.0,0.0,0.86561678989,0.500707073109
-4.96787542357,1.05556844196,0.021,0.0,0.0,0.86561678989,0.500707073109
